dataset_id,link,tags,description,score
allenai/tulu-3-sft-mixture,https://huggingface.co/datasets/allenai/tulu-3-sft-mixture,"['task_categories:other', 'annotations_creators:crowdsourced', 'annotations_creators:expert-generated', 'annotations_creators:machine-generated', 'multilinguality:multilingual', 'source_datasets:allenai/coconot', 'source_datasets:ai2-adapt-dev/flan_v2_converted', 'source_datasets:HuggingFaceH4/no_robots', 'source_datasets:OpenAssistant/oasst1', 'source_datasets:allenai/tulu-3-personas-math', 'source_datasets:allenai/tulu-3-sft-personas-math-grade', 'source_datasets:allenai/tulu-3-sft-personas-code', 'source_datasets:allenai/tulu-3-personas-algebra', 'source_datasets:allenai/tulu-3-sft-personas-instruction-following', 'source_datasets:AI-MO/NuminaMath-TIR', 'source_datasets:allenai/wildguardmix', 'source_datasets:allenai/wildjailbreak', 'source_datasets:allenai/tulu-3-hard-coded', 'source_datasets:CohereForAI/aya_dataset', 'source_datasets:allenai/WildChat-1M', 'source_datasets:LipengCS/Table-GPT', 'source_datasets:allenai/SciRIFF', 'source_datasets:theblackcat102/evol-codealpaca-v1', 'language:amh', 'language:arb', 'language:ary', 'language:ars', 'language:acq', 'language:arz', 'language:apc', 'language:ben', 'language:ceb', 'language:dan', 'language:deu', 'language:ell', 'language:eng', 'language:eus', 'language:fil', 'language:fin', 'language:fra', 'language:gle', 'language:guj', 'language:hat', 'language:hau', 'language:hin', 'language:hun', 'language:ibo', 'language:ind', 'language:ita', 'language:jav', 'language:jpn', 'language:kan', 'language:kir', 'language:kor', 'language:kur', 'language:lit', 'language:mal', 'language:mar', 'language:mlg', 'language:msa', 'language:mya', 'language:nep', 'language:nld', 'language:nso', 'language:nya', 'language:pan', 'language:pes', 'language:pol', 'language:por', 'language:pus', 'language:rus', 'language:sin', 'language:sna', 'language:snd', 'language:som', 'language:spa', 'language:sqi', 'language:srp', 'language:sun', 'language:swa', 'language:swe', 'language:tam', 'language:tel', 'language:tha', 'language:tur', 'language:ukr', 'language:urd', 'language:vie', 'language:wol', 'language:xho', 'language:yor', 'language:zho', 'language:zul', 'license:odc-by', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:polars', 'library:mlcroissant', 'region:us']","


	
		
		Tulu 3 SFT Mixture
	

Note that this collection is licensed under ODC-BY-1.0 license; different licenses apply to subsets of the data. Some portions of the dataset are non-commercial. We present the mixture as a research artifact.
The Tulu 3 SFT mixture was used to train the Tulu 3 series of models.
It contains 939,344 samples from the following sets:

CoCoNot (ODC-BY-1.0), 10,983 prompts (Brahman et al., 2024)
FLAN v2 via ai2-adapt-dev/flan_v2_converted, 89,982 prompts (Longpre et… See the full description on the dataset page: https://huggingface.co/datasets/allenai/tulu-3-sft-mixture.",16
allenai/tulu-3-sft-olmo-2-mixture,https://huggingface.co/datasets/allenai/tulu-3-sft-olmo-2-mixture,"['task_categories:other', 'annotations_creators:crowdsourced', 'annotations_creators:expert-generated', 'annotations_creators:machine-generated', 'multilinguality:multilingual', 'source_datasets:allenai/coconot', 'source_datasets:ai2-adapt-dev/flan_v2_converted', 'source_datasets:HuggingFaceH4/no_robots', 'source_datasets:OpenAssistant/oasst1', 'source_datasets:allenai/tulu-3-personas-math', 'source_datasets:allenai/tulu-3-sft-personas-math-grade', 'source_datasets:allenai/tulu-3-sft-personas-code', 'source_datasets:allenai/tulu-3-personas-algebra', 'source_datasets:allenai/tulu-3-sft-personas-instruction-following', 'source_datasets:AI-MO/NuminaMath-TIR', 'source_datasets:allenai/wildguardmix', 'source_datasets:allenai/wildjailbreak', 'source_datasets:allenai/tulu-3-hard-coded', 'source_datasets:CohereForAI/aya_dataset', 'source_datasets:allenai/WildChat-1M', 'source_datasets:LipengCS/Table-GPT', 'source_datasets:allenai/SciRIFF', 'language:amh', 'language:arb', 'language:ary', 'language:ars', 'language:acq', 'language:arz', 'language:apc', 'language:ben', 'language:ceb', 'language:dan', 'language:deu', 'language:ell', 'language:eng', 'language:eus', 'language:fil', 'language:fin', 'language:fra', 'language:gle', 'language:guj', 'language:hat', 'language:hau', 'language:hin', 'language:hun', 'language:ibo', 'language:ind', 'language:ita', 'language:jav', 'language:jpn', 'language:kan', 'language:kir', 'language:kor', 'language:kur', 'language:lit', 'language:mal', 'language:mar', 'language:mlg', 'language:msa', 'language:mya', 'language:nep', 'language:nld', 'language:nso', 'language:nya', 'language:pan', 'language:pes', 'language:pol', 'language:por', 'language:pus', 'language:rus', 'language:sin', 'language:sna', 'language:snd', 'language:som', 'language:spa', 'language:sqi', 'language:srp', 'language:sun', 'language:swa', 'language:swe', 'language:tam', 'language:tel', 'language:tha', 'language:tur', 'language:ukr', 'language:urd', 'language:vie', 'language:wol', 'language:xho', 'language:yor', 'language:zho', 'language:zul', 'license:odc-by', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","Note that this collection is licensed under ODC-BY-1.0 license; different licenses apply to subsets of the data. Some portions of the dataset are non-commercial. We present the mixture as a research artifact.
The OLMo v2 SFT mixture was used to train the OLMo models.
It contains 939,344 samples from the following sets:

CoCoNot (ODC-BY-1.0), 10,983 prompts (Brahman et al., 2024)
FLAN v2 via ai2-adapt-dev/flan_v2_converted, 89,982 prompts (Longpre et al., 2023)
No Robots (CC-BY-NC-4.0), 9,500… See the full description on the dataset page: https://huggingface.co/datasets/allenai/tulu-3-sft-olmo-2-mixture.",16
mesolitica/Malaysian-SFT,https://huggingface.co/datasets/mesolitica/Malaysian-SFT,"['language:ms', 'language:en', 'language:ta', 'language:zh', 'language:id', 'size_categories:1M<n<10M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Malaysian SFT
	

It contains dataset from the following sets:

mesolitica/chatgpt4-malaysian-general-qa
mesolitica/llama3-70b-social-media-qa
mesolitica/llama3-70b-qa
mesolitica/llama3-70b-non-bumi-qa
mesolitica/peribahasa-instructions
mesolitica/google-translate-camel-ai
mesolitica/synthetic-jawi-conversation
mesolitica/jawi-code-instructions
mesolitica/chatgpt4-code-instruct
mesolitica/malaysian-ultrachat
mesolitica/malay-dialect-instructions… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/Malaysian-SFT.",15
allenai/WildChat-4.8M,https://huggingface.co/datasets/allenai/WildChat-4.8M,"['task_categories:text-generation', 'task_categories:question-answering', 'license:odc-by', 'size_categories:1M<n<10M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2405.01470', 'arxiv:2409.03753', 'arxiv:2406.04770', 'arxiv:2406.08464', 'region:us', 'instruction-finetuning']","
	
		
		Dataset Card for WildChat-4.8M
	


	
		
		Dataset Description
	


Interactive Search Tool: https://wildvisualizer.com  
WildChat paper: https://arxiv.org/abs/2405.01470  
WildVis paper: https://arxiv.org/abs/2409.03753  
Point of Contact: Yuntian Deng


	
		
	
	
		Dataset Summary
	

WildChat-4.8M is a collection of 3,199,860 conversations between human users and ChatGPT. This version only contains non-toxic user inputs and ChatGPT responses, as flagged by the OpenAI Moderations API or… See the full description on the dataset page: https://huggingface.co/datasets/allenai/WildChat-4.8M.",15
jaeyong2/functioncall-synthetic,https://huggingface.co/datasets/jaeyong2/functioncall-synthetic,"['language:en', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Development Process
	


source dataset from m-a-p/FineFineWeb-test
We used Qwen/Qwen2-72B-Instruct, Nexusflow/Athene-V2-Chat, Nexusflow/Athene-V2-Agent and FreedomIntelligence/HuatuoGPT-o1-72B to generate function.


	
		
	
	
		License
	


Qwen/Qwen2.5-72B-Instruct : https://huggingface.co/Qwen/Qwen2-72B-Instruct/blob/main/LICENSE
m-a-p/FineFineWeb-test and FreedomIntelligence/HuatuoGPT-o1-72B :… See the full description on the dataset page: https://huggingface.co/datasets/jaeyong2/functioncall-synthetic.",14
NickyNicky/function-calling-sharegpt_chatml_gemma_agent,https://huggingface.co/datasets/NickyNicky/function-calling-sharegpt_chatml_gemma_agent,"['language:es', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
bos><start_of_turn>system
You are a helpful assistant with access to the following functions. Use them if required -
{
    ""name"": ""create_contact"",
    ""description"": ""Create a new contact"",
    ""parameters"": {
        ""type"": ""object"",
        ""properties"": {
            ""name"": {
                ""type"": ""string"",
                ""description"": ""The name of the contact""
            },
            ""email"": {
                ""type"": ""string"",
                ""description"": ""The email address… See the full description on the dataset page: https://huggingface.co/datasets/NickyNicky/function-calling-sharegpt_chatml_gemma_agent.",14
NickyNicky/function-calling_chatml_gemma_v1,https://huggingface.co/datasets/NickyNicky/function-calling_chatml_gemma_v1,"['language:en', 'license:apache-2.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		take dataset.
	

hiyouga/glaive-function-calling-v2-sharegpt


	
		
		image tokens (Min: 60 Max: 2099).
	



	
		
		format gemma template.
	

<bos><start_of_turn>system
You are a helpful assistant with access to the following functions.
Use them if required:
<tool>
[
    {
        ""name"": ""convert_currency"",
        ""description"": ""Convert amount from one currency to another"",
        ""parameters"": {
            ""type"": ""object"",
            ""properties"": {
                ""amount"": {… See the full description on the dataset page: https://huggingface.co/datasets/NickyNicky/function-calling_chatml_gemma_v1.",14
NickyNicky/function_call_orpo_sft_phi3_chatML_only,https://huggingface.co/datasets/NickyNicky/function_call_orpo_sft_phi3_chatML_only,"['language:en', 'license:apache-2.0', 'size_categories:10K<n<100K', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		take dataset
	

hiyouga/glaive-function-calling-v2-sharegpt


	
		
		load code.
	

from datasets import load_dataset
# unsloth_Phi_3_mini_4k_instruct_unsloth_oasst2_orpo_mix_tokenizer_phi_3_v1_0001
import os
dataset = load_dataset('NickyNicky/function_call_orpo_sft_phi3_only','default')

# sft
data_formater=data_formater.remove_columns(['prompt','chosen','rejected'])


# orpo-dpo
data_formater=data_formater.remove_columns(['Text'])


	
	
	
		sft Column 'Text'.
	

You are a helpful AI… See the full description on the dataset page: https://huggingface.co/datasets/NickyNicky/function_call_orpo_sft_phi3_chatML_only.",14
allenai/tulu-v1-sft-mixture,https://huggingface.co/datasets/allenai/tulu-v1-sft-mixture,"['task_categories:question-answering', 'task_categories:text-generation', 'language:en', 'license:odc-by', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2306.04751', 'region:us']","
	
		
		Dataset Card for Tulu Instruction Mix
	

For a newer version, see Tulu V2
This version, the human data mixture, dataset consists of a mix of:

FLAN (Apache 2.0): FLAN v2 with CoT examples (most of the tasks in SuperNatural Instructions are included here)
Open Assistant 1 (Apache 2.0)
Dolly (CC By SA 3.0)
ShareGPT (Apache 2.0 listed, no official repo found)
GPT4-Alpaca (CC By NC 4.0)
Code-Alpaca (CC By NC 4.0)

These are made by taking either just the training set of the subsets or the… See the full description on the dataset page: https://huggingface.co/datasets/allenai/tulu-v1-sft-mixture.",14
mesolitica/Malaysian-Multiturn-Chat-Assistant,https://huggingface.co/datasets/mesolitica/Malaysian-Multiturn-Chat-Assistant,"['language:ms', 'size_categories:100K<n<1M', 'format:parquet', 'modality:audio', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Malaysian-Multiturn-Chat-Assistant
	

Generate synthetic multi-turn chat assistant with complex system prompt using mesolitica/Malaysian-Qwen2.5-72B-Instruct.
After that generate synthetic voice using mesolitica/Malaysian-Dia-1.6B also verified with Force Alignment to make sure the pronunciations almost correct.
A conversation must at least have 2 audio. We follow chat template from Qwen/Qwen2-Audio-7B-Instruct.

	
	
	
		how to prepare the dataset
	

huggingface-cli download \… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/Malaysian-Multiturn-Chat-Assistant.",14
internlm/ARM-Thinker-Data,https://huggingface.co/datasets/internlm/ARM-Thinker-Data,"['task_categories:image-text-to-text', 'task_categories:question-answering', 'language:en', 'license:cc-by-nc-4.0', 'size_categories:10K<n<100K', 'arxiv:2512.05111', 'region:us', 'multimodal', 'vision-language-model', 'reward-model', 'tool-use', 'agentic-reasoning']","
  
    ARM-Thinker-Data
  


Paper | Github Repository

	
		
		📊 Data Introduction
	

This repository contains the datasets used for training ARM-Thinker, an Agentic Multimodal Reward Model that performs evidence-grounded reasoning through tool use and visual grounding.
The current dataset is annotated by Qwen3-VL-235B-A22B-Instruct, Qwen3-VL-235B-A22B-Thinking, and GPT-4o, with all data files organized under the qwen/ directory. We are also planning to release an additional version… See the full description on the dataset page: https://huggingface.co/datasets/internlm/ARM-Thinker-Data.",14
allenai/WildChat-1M,https://huggingface.co/datasets/allenai/WildChat-1M,"['task_categories:text-generation', 'task_categories:question-answering', 'license:odc-by', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2405.01470', 'arxiv:2409.03753', 'arxiv:2406.13706', 'region:us', 'instruction-finetuning']","
	
		
		Dataset Card for WildChat
	


	
		
		Dataset Description
	


Paper: https://arxiv.org/abs/2405.01470

Interactive Search Tool: https://wildvisualizer.com (paper)

License: ODC-BY

Language(s) (NLP): multi-lingual

Point of Contact: Yuntian Deng



	
		
	
	
		Dataset Summary
	

WildChat is a collection of 1 million conversations between human users and ChatGPT, alongside demographic data, including state, country, hashed IP addresses, and request headers. We collected WildChat by… See the full description on the dataset page: https://huggingface.co/datasets/allenai/WildChat-1M.",13
